cliente_id,codigo,genero,pais,fecha_registro
49090,CL00049090,F,ES,2024-12-16
49091,CL00049091,F,ES,2025-10-16
49092,CL00049092,M,ES,2025-10-26
49093,CL00049093,F,IT,2024-11-14
49094,CL00049094,M,PT,2025-03-17
49095,CL00049095,M,ES,2025-07-05
49096,CL00049096,F,ES,2025-08-25
49097,CL00049097,M,ES,2024-11-21
49098,CL00049098,F,PT,2025-01-10
49099,CL00049099,M,ES,2025-09-14
49100,CL00049100,F,ES,2025-08-30
49101,CL00049101,M,ES,2025-08-13
49102,CL00049102,M,ES,2025-03-29
49103,CL00049103,F,ES,2025-06-29
49104,CL00049104,M,ES,2025-09-14
49105,CL00049105,M,PT,2025-04-25
49106,CL00049106,M,IT,2024-11-09
49107,CL00049107,M,ES,2025-02-15
49108,CL00049108,F,ES,2025-09-16
49109,CL00049109,M,PT,2025-04-28
49110,CL00049110,M,ES,2025-03-16
49111,CL00049111,M,ES,2025-10-02
49112,CL00049112,F,ES,2025-05-15
49113,CL00049113,F,ES,2025-02-12
49114,CL00049114,M,ES,2025-06-22
49115,CL00049115,F,ES,2025-07-14
49116,CL00049116,F,ES,2025-11-04
49117,CL00049117,F,ES,2025-06-15
49118,CL00049118,M,IT,2025-10-15
49119,CL00049119,F,ES,2025-01-05
49120,CL00049120,M,ES,2025-01-19
49121,CL00049121,F,PT,2025-04-30
49122,CL00049122,M,ES,2025-01-30
49123,CL00049123,M,ES,2025-02-18
49124,CL00049124,F,ES,2025-03-05
49125,CL00049125,M,PT,2025-05-14
49126,CL00049126,M,ES,2025-04-28
49127,CL00049127,F,ES,2025-01-01
49128,CL00049128,M,ES,2025-07-22
49129,CL00049129,M,PT,2025-07-29
49130,CL00049130,M,IT,2025-03-26
49131,CL00049131,M,PT,2025-01-09
49132,CL00049132,M,ES,2024-12-31
49133,CL00049133,F,ES,2025-03-11
49134,CL00049134,F,PT,2025-08-19
49135,CL00049135,F,ES,2025-03-17
49136,CL00049136,M,ES,2025-07-04
49137,CL00049137,F,ES,2024-11-14
49138,CL00049138,F,ES,2024-12-03
49139,CL00049139,F,ES,2025-03-21
49140,CL00049140,M,ES,2025-01-13
49141,CL00049141,F,ES,2025-02-02
49142,CL00049142,F,ES,2025-07-31
49143,CL00049143,M,ES,2025-08-28
49144,CL00049144,F,ES,2025-02-04
49145,CL00049145,F,ES,2025-09-25
49146,CL00049146,M,ES,2025-08-16
49147,CL00049147,F,ES,2025-03-29
49148,CL00049148,M,ES,2025-06-13
49149,CL00049149,F,ES,2024-12-20
49150,CL00049150,M,PT,2025-04-13
49151,CL00049151,M,IT,2024-11-27
49152,CL00049152,F,ES,2024-11-20
49153,CL00049153,F,ES,2025-03-07
49154,CL00049154,F,ES,2025-04-02
49155,CL00049155,M,ES,2025-05-13
49156,CL00049156,M,ES,2025-06-23
49157,CL00049157,M,ES,2024-12-29
49158,CL00049158,M,ES,2025-03-21
49159,CL00049159,M,ES,2025-05-18
49160,CL00049160,F,PT,2025-02-24
49161,CL00049161,M,ES,2025-10-09
49162,CL00049162,M,ES,2025-06-13
49163,CL00049163,M,PT,2025-04-26
49164,CL00049164,M,ES,2025-03-15
49165,CL00049165,F,ES,2025-03-22
49166,CL00049166,F,ES,2025-10-02
49167,CL00049167,F,ES,2024-12-17
49168,CL00049168,M,ES,2025-09-03
49169,CL00049169,M,ES,2025-02-10
49170,CL00049170,M,PT,2025-07-31
49171,CL00049171,F,IT,2025-03-04
49172,CL00049172,F,ES,2025-06-26
49173,CL00049173,F,ES,2025-11-04
49174,CL00049174,F,ES,2025-09-03
49175,CL00049175,F,ES,2025-03-11
49176,CL00049176,F,ES,2025-04-29
49177,CL00049177,M,ES,2025-04-08
49178,CL00049178,F,PT,2025-07-21
49179,CL00049179,M,ES,2025-09-17
49180,CL00049180,M,ES,2024-11-12
49181,CL00049181,F,ES,2025-08-02
49182,CL00049182,M,ES,2025-02-03
49183,CL00049183,F,ES,2025-06-13
49184,CL00049184,M,ES,2025-08-09
49185,CL00049185,F,ES,2025-05-29
49186,CL00049186,M,ES,2025-04-10
49187,CL00049187,M,PT,2025-05-07
49188,CL00049188,M,ES,2025-04-06
49189,CL00049189,M,ES,2024-12-16
49190,CL00049190,F,ES,2025-09-17
49191,CL00049191,F,ES,2025-08-14
49192,CL00049192,M,ES,2025-08-08
49193,CL00049193,M,ES,2025-10-21
49194,CL00049194,M,ES,2025-09-03
49195,CL00049195,M,PT,2024-12-01
49196,CL00049196,M,PT,2025-02-05
49197,CL00049197,F,ES,2024-12-28
49198,CL00049198,M,ES,2025-05-04
49199,CL00049199,M,ES,2025-09-05
49200,CL00049200,F,ES,2025-07-03
49201,CL00049201,F,ES,2025-09-02
49202,CL00049202,F,ES,2024-11-11
49203,CL00049203,F,ES,2025-09-24
49204,CL00049204,F,PT,2025-08-14
49205,CL00049205,F,PT,2025-09-23
49206,CL00049206,F,ES,2025-03-25
49207,CL00049207,M,ES,2025-05-13
49208,CL00049208,F,ES,2025-01-15
49209,CL00049209,F,ES,2025-02-15
49210,CL00049210,F,ES,2025-03-22
49211,CL00049211,M,IT,2025-10-31
49212,CL00049212,M,ES,2024-12-19
49213,CL00049213,F,ES,2024-11-06
49214,CL00049214,M,ES,2025-03-26
49215,CL00049215,F,PT,2025-09-18
49216,CL00049216,M,ES,2025-03-13
49217,CL00049217,F,ES,2025-02-23
49218,CL00049218,F,ES,2025-10-12
49219,CL00049219,M,ES,2025-06-06
49220,CL00049220,F,ES,2025-08-13
49221,CL00049221,M,ES,2025-09-02
49222,CL00049222,M,ES,2025-06-09
49223,CL00049223,F,IT,2025-08-11
49224,CL00049224,M,ES,2025-03-16
49225,CL00049225,M,ES,2025-03-17
49226,CL00049226,M,PT,2025-10-21
49227,CL00049227,M,ES,2024-12-19
49228,CL00049228,M,PT,2025-10-31
49229,CL00049229,M,ES,2025-08-12
49230,CL00049230,M,IT,2025-07-16
49231,CL00049231,F,ES,2025-03-14
49232,CL00049232,F,ES,2025-06-07
49233,CL00049233,M,ES,2025-05-15
49234,CL00049234,M,ES,2024-12-09
49235,CL00049235,F,ES,2025-10-15
49236,CL00049236,M,ES,2025-10-30
49237,CL00049237,F,ES,2025-07-26
49238,CL00049238,F,IT,2025-04-15
49239,CL00049239,F,ES,2024-11-30
49240,CL00049240,F,ES,2025-09-13
49241,CL00049241,F,PT,2025-01-20
49242,CL00049242,F,ES,2024-11-06
49243,CL00049243,M,ES,2025-08-06
49244,CL00049244,M,ES,2025-07-28
49245,CL00049245,M,ES,2025-09-14
49246,CL00049246,M,ES,2025-07-23
49247,CL00049247,F,ES,2025-09-23
49248,CL00049248,M,PT,2025-05-03
49249,CL00049249,M,ES,2025-01-11
49250,CL00049250,M,ES,2025-04-09
49251,CL00049251,M,ES,2025-10-03
49252,CL00049252,M,ES,2025-08-29
49253,CL00049253,F,ES,2025-04-14
49254,CL00049254,F,ES,2024-11-07
49255,CL00049255,F,ES,2024-11-19
49256,CL00049256,F,ES,2024-12-18
49257,CL00049257,F,ES,2025-10-23
49258,CL00049258,F,ES,2025-09-02
49259,CL00049259,F,ES,2024-11-26
49260,CL00049260,F,IT,2025-05-25
49261,CL00049261,F,ES,2025-07-21
49262,CL00049262,M,ES,2025-05-13
49263,CL00049263,M,PT,2025-08-03
49264,CL00049264,F,ES,2025-08-26
49265,CL00049265,M,ES,2025-04-24
49266,CL00049266,F,PT,2025-09-28
49267,CL00049267,M,ES,2025-07-08
49268,CL00049268,M,ES,2025-07-25
49269,CL00049269,F,ES,2025-05-16
49270,CL00049270,F,PT,2025-04-02
49271,CL00049271,M,ES,2025-08-24
49272,CL00049272,M,PT,2025-02-18
49273,CL00049273,F,IT,2025-04-27
49274,CL00049274,F,ES,2025-07-27
49275,CL00049275,F,ES,2025-09-21
49276,CL00049276,F,ES,2025-10-28
49277,CL00049277,M,ES,2025-04-06
49278,CL00049278,M,ES,2025-09-01
49279,CL00049279,M,ES,2025-02-14
49280,CL00049280,F,ES,2025-09-27
49281,CL00049281,M,ES,2025-04-08
49282,CL00049282,F,PT,2025-03-21
49283,CL00049283,M,ES,2025-08-12
49284,CL00049284,M,ES,2025-08-29
49285,CL00049285,F,ES,2025-06-09
49286,CL00049286,F,PT,2025-08-08
49287,CL00049287,M,PT,2024-12-07
49288,CL00049288,M,ES,2025-03-23
49289,CL00049289,M,PT,2024-11-14
49290,CL00049290,F,ES,2024-12-13
49291,CL00049291,F,ES,2025-06-12
49292,CL00049292,M,ES,2025-10-20
49293,CL00049293,M,PT,2025-08-13
49294,CL00049294,F,ES,2025-03-31
49295,CL00049295,F,ES,2025-07-08
49296,CL00049296,M,ES,2025-08-24
49297,CL00049297,M,ES,2025-08-09
49298,CL00049298,F,ES,2025-05-10
49299,CL00049299,F,ES,2025-08-21
49300,CL00049300,F,ES,2025-01-14
49301,CL00049301,M,ES,2025-10-15
49302,CL00049302,F,ES,2025-07-16
49303,CL00049303,F,ES,2025-05-27
49304,CL00049304,M,ES,2025-02-19
49305,CL00049305,F,ES,2025-01-18
49306,CL00049306,F,ES,2025-09-29
49307,CL00049307,F,ES,2025-02-14
49308,CL00049308,M,ES,2025-07-27
49309,CL00049309,F,PT,2025-01-06
49310,CL00049310,M,ES,2025-09-30
49311,CL00049311,M,ES,2025-05-10
49312,CL00049312,F,IT,2025-06-27
49313,CL00049313,F,ES,2025-02-24
49314,CL00049314,M,ES,2025-07-21
49315,CL00049315,F,ES,2025-10-22
49316,CL00049316,F,PT,2025-10-11
49317,CL00049317,M,IT,2025-05-23
49318,CL00049318,M,ES,2025-03-03
49319,CL00049319,M,ES,2025-08-29
49320,CL00049320,M,ES,2025-06-22
49321,CL00049321,M,ES,2025-01-04
49322,CL00049322,M,ES,2025-09-02
49323,CL00049323,M,ES,2025-05-31
49324,CL00049324,F,ES,2025-08-02
49325,CL00049325,M,ES,2024-11-10
49326,CL00049326,M,PT,2025-04-24
49327,CL00049327,M,ES,2025-02-28
49328,CL00049328,M,ES,2025-11-05
49329,CL00049329,M,ES,2025-03-29
49330,CL00049330,M,ES,2025-02-05
49331,CL00049331,F,PT,2025-03-25
49332,CL00049332,M,ES,2025-05-16
49333,CL00049333,M,ES,2025-09-28
49334,CL00049334,F,ES,2025-07-16
49335,CL00049335,F,ES,2025-01-07
49336,CL00049336,M,ES,2025-04-20
49337,CL00049337,F,ES,2025-09-20
49338,CL00049338,F,ES,2025-01-11
49339,CL00049339,M,ES,2024-11-21
49340,CL00049340,F,ES,2025-02-23
49341,CL00049341,M,IT,2024-12-03
49342,CL00049342,M,ES,2025-11-02
49343,CL00049343,F,ES,2025-03-17
49344,CL00049344,F,ES,2025-03-04
49345,CL00049345,F,PT,2025-06-02
49346,CL00049346,F,ES,2025-07-11
49347,CL00049347,F,ES,2025-02-11
49348,CL00049348,F,ES,2025-08-04
49349,CL00049349,M,ES,2025-04-16
49350,CL00049350,F,ES,2025-10-25
49351,CL00049351,M,ES,2024-12-24
49352,CL00049352,F,ES,2025-04-28
49353,CL00049353,M,ES,2025-01-09
49354,CL00049354,M,PT,2025-09-22
49355,CL00049355,F,ES,2025-04-09
49356,CL00049356,M,ES,2025-04-28
49357,CL00049357,M,ES,2025-08-03
49358,CL00049358,F,ES,2025-10-03
49359,CL00049359,F,PT,2024-12-29
49360,CL00049360,F,PT,2025-01-01
49361,CL00049361,F,ES,2025-09-16
49362,CL00049362,M,ES,2025-09-20
49363,CL00049363,M,PT,2025-09-05
49364,CL00049364,M,ES,2025-06-15
49365,CL00049365,M,ES,2024-12-14
49366,CL00049366,M,PT,2024-11-13
49367,CL00049367,F,ES,2025-04-13
49368,CL00049368,M,ES,2025-11-02
49369,CL00049369,M,ES,2025-07-24
49370,CL00049370,F,ES,2025-08-07
49371,CL00049371,M,ES,2025-04-20
49372,CL00049372,F,ES,2025-09-02
49373,CL00049373,F,ES,2024-12-30
49374,CL00049374,M,IT,2025-04-01
49375,CL00049375,M,ES,2025-06-26
49376,CL00049376,F,ES,2025-07-09
49377,CL00049377,M,ES,2025-05-08
49378,CL00049378,M,ES,2025-08-17
49379,CL00049379,M,ES,2025-01-27
49380,CL00049380,M,ES,2025-09-06
49381,CL00049381,M,ES,2025-01-21
49382,CL00049382,F,ES,2025-01-11
49383,CL00049383,F,ES,2025-08-08
49384,CL00049384,F,ES,2025-07-21
49385,CL00049385,F,ES,2025-02-11
49386,CL00049386,M,IT,2025-04-23
49387,CL00049387,F,ES,2024-12-17
49388,CL00049388,F,ES,2025-07-19
49389,CL00049389,M,ES,2025-10-14
49390,CL00049390,M,ES,2024-12-28
49391,CL00049391,M,ES,2025-04-17
49392,CL00049392,F,ES,2025-04-22
49393,CL00049393,M,PT,2024-12-31
49394,CL00049394,F,ES,2025-07-16
49395,CL00049395,F,ES,2024-12-21
49396,CL00049396,M,ES,2025-08-31
49397,CL00049397,F,PT,2025-01-07
49398,CL00049398,F,ES,2025-07-13
49399,CL00049399,F,ES,2025-02-27
49400,CL00049400,M,ES,2025-05-08
49401,CL00049401,F,ES,2025-06-14
49402,CL00049402,M,ES,2024-12-12
49403,CL00049403,M,ES,2025-04-01
49404,CL00049404,M,ES,2025-09-14
49405,CL00049405,M,ES,2025-10-29
49406,CL00049406,M,PT,2025-02-01
49407,CL00049407,M,ES,2025-04-10
49408,CL00049408,F,ES,2024-12-22
49409,CL00049409,M,ES,2025-02-05
49410,CL00049410,F,ES,2025-07-15
49411,CL00049411,F,ES,2025-04-26
49412,CL00049412,F,IT,2025-03-27
49413,CL00049413,F,ES,2025-08-10
49414,CL00049414,M,ES,2025-09-06
49415,CL00049415,M,ES,2025-09-09
49416,CL00049416,M,ES,2025-02-21
49417,CL00049417,M,ES,2025-10-06
49418,CL00049418,F,ES,2024-11-30
49419,CL00049419,F,ES,2024-11-08
49420,CL00049420,F,ES,2025-07-26
49421,CL00049421,F,ES,2025-07-04
49422,CL00049422,F,ES,2025-09-14
49423,CL00049423,F,ES,2025-04-18
49424,CL00049424,M,ES,2025-01-05
49425,CL00049425,M,ES,2025-04-26
49426,CL00049426,M,ES,2025-04-05
49427,CL00049427,F,ES,2025-09-20
49428,CL00049428,M,ES,2025-01-07
49429,CL00049429,M,ES,2025-03-16
49430,CL00049430,F,PT,2025-09-21
49431,CL00049431,M,ES,2025-10-05
49432,CL00049432,M,ES,2025-06-17
49433,CL00049433,M,IT,2025-05-30
49434,CL00049434,M,ES,2024-12-03
49435,CL00049435,F,ES,2025-04-04
49436,CL00049436,M,ES,2025-02-02
49437,CL00049437,F,ES,2025-05-03
49438,CL00049438,M,ES,2025-10-28
49439,CL00049439,F,ES,2025-07-05
49440,CL00049440,F,ES,2024-12-11
49441,CL00049441,M,ES,2025-09-09
49442,CL00049442,F,ES,2025-05-26
49443,CL00049443,F,ES,2024-12-06
49444,CL00049444,M,ES,2025-08-06
49445,CL00049445,M,PT,2025-06-06
49446,CL00049446,M,ES,2025-02-18
49447,CL00049447,M,ES,2025-03-05
49448,CL00049448,F,ES,2024-12-27
49449,CL00049449,F,ES,2025-01-15
49450,CL00049450,F,ES,2025-03-10
49451,CL00049451,F,ES,2025-07-04
49452,CL00049452,F,ES,2025-09-01
49453,CL00049453,F,PT,2025-07-16
49454,CL00049454,F,ES,2025-04-03
49455,CL00049455,F,PT,2025-05-03
49456,CL00049456,F,ES,2025-09-10
49457,CL00049457,M,ES,2025-10-05
49458,CL00049458,F,PT,2024-11-15
49459,CL00049459,M,ES,2024-12-02
49460,CL00049460,F,ES,2025-08-18
49461,CL00049461,M,ES,2025-10-04
49462,CL00049462,F,ES,2025-03-09
49463,CL00049463,M,ES,2025-01-05
49464,CL00049464,F,PT,2025-04-24
49465,CL00049465,F,ES,2025-02-04
49466,CL00049466,F,ES,2025-10-30
49467,CL00049467,F,ES,2024-11-18
49468,CL00049468,F,ES,2025-02-10
49469,CL00049469,M,ES,2025-06-16
49470,CL00049470,M,ES,2025-04-21
49471,CL00049471,F,ES,2025-06-08
49472,CL00049472,F,ES,2025-01-27
49473,CL00049473,F,ES,2025-06-15
49474,CL00049474,F,ES,2025-01-19
49475,CL00049475,M,PT,2024-11-11
49476,CL00049476,M,ES,2025-05-24
49477,CL00049477,F,ES,2025-01-12
49478,CL00049478,F,ES,2025-04-16
49479,CL00049479,F,IT,2025-06-06
49480,CL00049480,M,ES,2025-01-21
49481,CL00049481,F,ES,2024-12-24
49482,CL00049482,F,ES,2025-10-27
49483,CL00049483,F,ES,2025-04-06
49484,CL00049484,M,ES,2025-06-05
49485,CL00049485,M,ES,2025-07-10
49486,CL00049486,M,ES,2025-07-26
49487,CL00049487,F,ES,2025-10-28
49488,CL00049488,M,ES,2025-01-12
49489,CL00049489,F,ES,2025-09-20
49490,CL00049490,F,ES,2024-12-29
49491,CL00049491,M,ES,2025-11-04
49492,CL00049492,F,PT,2024-12-20
49493,CL00049493,M,IT,2024-12-09
49494,CL00049494,F,ES,2025-01-09
49495,CL00049495,F,ES,2024-11-28
49496,CL00049496,M,ES,2025-02-27
49497,CL00049497,M,ES,2025-07-30
49498,CL00049498,M,ES,2025-04-25
49499,CL00049499,M,ES,2025-07-03
49500,CL00049500,M,ES,2025-07-05
49501,CL00049501,M,ES,2025-02-13
49502,CL00049502,M,ES,2025-10-17
49503,CL00049503,M,ES,2025-02-17
49504,CL00049504,F,IT,2025-08-12
49505,CL00049505,M,ES,2025-05-06
49506,CL00049506,M,ES,2024-11-30
49507,CL00049507,M,ES,2025-08-27
49508,CL00049508,F,ES,2025-07-23
49509,CL00049509,F,ES,2025-01-17
49510,CL00049510,F,ES,2025-03-06
49511,CL00049511,M,ES,2025-04-15
49512,CL00049512,M,ES,2025-01-13
49513,CL00049513,M,ES,2025-11-03
49514,CL00049514,F,PT,2025-04-26
49515,CL00049515,M,ES,2025-10-22
49516,CL00049516,F,PT,2025-10-27
49517,CL00049517,M,ES,2024-12-02
49518,CL00049518,M,ES,2025-03-20
49519,CL00049519,M,ES,2025-09-06
49520,CL00049520,M,ES,2025-09-30
49521,CL00049521,F,ES,2025-02-20
49522,CL00049522,F,ES,2025-07-18
49523,CL00049523,M,IT,2025-08-30
49524,CL00049524,M,ES,2025-04-01
49525,CL00049525,M,PT,2025-09-17
49526,CL00049526,M,ES,2025-01-01
49527,CL00049527,M,ES,2024-12-07
49528,CL00049528,F,PT,2025-03-23
49529,CL00049529,F,ES,2025-05-18
49530,CL00049530,M,PT,2025-07-28
49531,CL00049531,M,ES,2024-12-17
49532,CL00049532,F,ES,2025-08-13
49533,CL00049533,M,ES,2025-09-02
49534,CL00049534,F,ES,2025-01-12
49535,CL00049535,F,ES,2025-09-30
49536,CL00049536,M,ES,2025-03-19
49537,CL00049537,F,ES,2025-09-25
49538,CL00049538,F,ES,2025-04-12
49539,CL00049539,F,PT,2025-07-15
49540,CL00049540,F,ES,2025-01-04
49541,CL00049541,M,PT,2024-11-21
49542,CL00049542,F,PT,2025-08-08
49543,CL00049543,F,ES,2025-04-19
49544,CL00049544,F,ES,2024-11-26
49545,CL00049545,F,ES,2025-05-28
49546,CL00049546,M,PT,2025-09-02
49547,CL00049547,F,ES,2025-01-21
49548,CL00049548,M,ES,2025-06-10
49549,CL00049549,F,PT,2025-09-22
49550,CL00049550,M,ES,2024-11-10
49551,CL00049551,F,PT,2025-03-28
49552,CL00049552,M,PT,2025-06-17
49553,CL00049553,F,ES,2024-11-26
49554,CL00049554,M,ES,2025-08-18
49555,CL00049555,F,ES,2025-10-24
49556,CL00049556,M,PT,2025-06-18
49557,CL00049557,F,PT,2025-06-07
49558,CL00049558,M,ES,2025-05-31
49559,CL00049559,M,ES,2025-09-20
49560,CL00049560,F,ES,2024-12-18
49561,CL00049561,F,ES,2025-02-06
49562,CL00049562,M,PT,2025-04-08
49563,CL00049563,M,PT,2025-09-10
49564,CL00049564,F,ES,2025-07-20
49565,CL00049565,M,ES,2025-09-29
49566,CL00049566,F,ES,2024-12-17
49567,CL00049567,F,PT,2025-08-06
49568,CL00049568,F,ES,2025-06-01
49569,CL00049569,M,ES,2025-07-05
49570,CL00049570,F,ES,2025-01-09
49571,CL00049571,M,ES,2025-11-03
49572,CL00049572,M,ES,2025-08-07
49573,CL00049573,F,ES,2025-03-27
49574,CL00049574,F,ES,2025-01-17
49575,CL00049575,M,ES,2024-11-25
49576,CL00049576,M,ES,2025-07-05
49577,CL00049577,F,ES,2025-07-14
49578,CL00049578,M,ES,2025-04-09
49579,CL00049579,F,ES,2025-03-25
49580,CL00049580,F,ES,2025-04-24
49581,CL00049581,M,ES,2025-06-24
49582,CL00049582,M,ES,2025-01-12
49583,CL00049583,M,IT,2025-02-15
49584,CL00049584,M,ES,2025-06-16
49585,CL00049585,M,ES,2025-06-28
49586,CL00049586,F,ES,2024-12-21
49587,CL00049587,F,ES,2025-09-21
49588,CL00049588,M,ES,2025-05-03
49589,CL00049589,F,ES,2025-03-25
49590,CL00049590,F,ES,2025-10-21
49591,CL00049591,M,ES,2025-02-21
49592,CL00049592,M,ES,2025-02-25
49593,CL00049593,F,PT,2025-05-13
49594,CL00049594,F,ES,2025-03-01
49595,CL00049595,F,ES,2024-11-12
49596,CL00049596,M,ES,2024-11-18
49597,CL00049597,F,ES,2024-11-19
49598,CL00049598,F,PT,2025-01-08
49599,CL00049599,F,ES,2025-10-31
49600,CL00049600,M,ES,2025-02-07
49601,CL00049601,M,ES,2025-04-13
49602,CL00049602,F,ES,2025-02-06
49603,CL00049603,F,ES,2025-07-07
49604,CL00049604,M,IT,2024-11-29
49605,CL00049605,F,ES,2025-07-26
49606,CL00049606,M,ES,2025-06-28
49607,CL00049607,F,ES,2024-12-24
49608,CL00049608,M,ES,2025-08-11
49609,CL00049609,F,PT,2025-05-20
49610,CL00049610,M,ES,2025-02-12
49611,CL00049611,F,ES,2025-06-14
49612,CL00049612,M,ES,2024-12-09
49613,CL00049613,M,ES,2025-06-30
49614,CL00049614,M,ES,2025-06-22
49615,CL00049615,M,ES,2025-08-28
49616,CL00049616,F,ES,2025-05-17
49617,CL00049617,F,ES,2025-05-12
49618,CL00049618,M,ES,2025-05-12
49619,CL00049619,F,ES,2025-06-27
49620,CL00049620,M,ES,2025-02-20
49621,CL00049621,F,ES,2024-11-23
49622,CL00049622,F,ES,2025-11-01
49623,CL00049623,F,ES,2025-06-16
49624,CL00049624,F,ES,2025-05-27
49625,CL00049625,M,ES,2025-10-31
49626,CL00049626,F,PT,2025-08-29
49627,CL00049627,F,ES,2025-04-13
49628,CL00049628,M,ES,2025-03-20
49629,CL00049629,F,ES,2025-01-10
49630,CL00049630,M,PT,2024-11-24
49631,CL00049631,M,ES,2025-03-02
49632,CL00049632,F,ES,2025-03-05
49633,CL00049633,M,ES,2025-09-12
49634,CL00049634,F,ES,2025-05-24
49635,CL00049635,M,ES,2024-12-03
49636,CL00049636,M,ES,2025-11-02
49637,CL00049637,F,ES,2024-11-09
49638,CL00049638,F,ES,2024-12-11
49639,CL00049639,M,ES,2025-04-25
49640,CL00049640,F,ES,2024-12-20
49641,CL00049641,F,PT,2025-09-07
49642,CL00049642,F,ES,2025-03-06
49643,CL00049643,F,ES,2025-04-04
49644,CL00049644,F,ES,2025-08-10
49645,CL00049645,F,PT,2025-07-31
49646,CL00049646,M,ES,2025-08-06
49647,CL00049647,M,ES,2025-03-01
49648,CL00049648,F,ES,2024-11-07
49649,CL00049649,M,ES,2024-11-17
49650,CL00049650,F,IT,2025-03-04
49651,CL00049651,M,ES,2025-07-29
49652,CL00049652,F,ES,2025-11-04
49653,CL00049653,F,ES,2025-07-14
49654,CL00049654,M,IT,2025-02-08
49655,CL00049655,M,ES,2025-03-01
49656,CL00049656,M,ES,2025-01-31
49657,CL00049657,F,ES,2025-11-01
49658,CL00049658,M,PT,2025-03-27
49659,CL00049659,F,ES,2025-06-26
49660,CL00049660,F,ES,2024-12-17
49661,CL00049661,F,ES,2025-08-26
49662,CL00049662,M,ES,2025-03-22
49663,CL00049663,F,ES,2025-09-27
49664,CL00049664,F,PT,2024-12-03
49665,CL00049665,M,ES,2025-03-16
49666,CL00049666,F,ES,2025-08-02
49667,CL00049667,F,ES,2025-06-16
49668,CL00049668,F,PT,2025-01-15
49669,CL00049669,F,ES,2025-06-15
49670,CL00049670,F,ES,2025-06-28
49671,CL00049671,F,ES,2025-03-08
49672,CL00049672,M,ES,2024-12-08
49673,CL00049673,M,ES,2025-08-11
49674,CL00049674,M,ES,2025-01-15
49675,CL00049675,F,PT,2025-01-05
49676,CL00049676,F,ES,2025-11-01
49677,CL00049677,M,ES,2025-10-25
49678,CL00049678,M,PT,2025-03-05
49679,CL00049679,M,ES,2025-08-24
49680,CL00049680,F,ES,2025-10-12
49681,CL00049681,F,ES,2024-11-22
49682,CL00049682,F,ES,2025-06-10
49683,CL00049683,M,ES,2025-08-09
49684,CL00049684,M,ES,2025-06-20
49685,CL00049685,M,ES,2025-02-09
49686,CL00049686,M,ES,2025-01-09
49687,CL00049687,M,ES,2025-08-19
49688,CL00049688,M,ES,2024-11-26
49689,CL00049689,M,ES,2024-12-04
49690,CL00049690,M,ES,2025-08-30
49691,CL00049691,F,ES,2025-07-17
49692,CL00049692,M,ES,2025-10-29
49693,CL00049693,F,ES,2025-04-16
49694,CL00049694,M,ES,2025-09-01
49695,CL00049695,M,ES,2025-06-25
49696,CL00049696,F,ES,2025-01-04
49697,CL00049697,F,ES,2025-09-17
49698,CL00049698,F,ES,2025-08-11
49699,CL00049699,F,ES,2024-12-06
49700,CL00049700,F,ES,2025-10-06
49701,CL00049701,F,ES,2025-06-03
49702,CL00049702,F,ES,2025-10-31
49703,CL00049703,F,ES,2025-06-26
49704,CL00049704,M,ES,2024-12-14
49705,CL00049705,M,ES,2025-04-11
49706,CL00049706,M,ES,2025-04-05
49707,CL00049707,M,ES,2025-10-06
49708,CL00049708,F,IT,2025-04-07
49709,CL00049709,M,ES,2025-08-20
49710,CL00049710,M,IT,2025-06-21
49711,CL00049711,F,PT,2025-04-15
49712,CL00049712,M,PT,2025-04-26
49713,CL00049713,M,ES,2025-07-22
49714,CL00049714,F,IT,2025-03-16
49715,CL00049715,F,ES,2024-12-23
49716,CL00049716,F,ES,2025-06-06
49717,CL00049717,F,ES,2025-07-12
49718,CL00049718,M,IT,2025-06-14
49719,CL00049719,F,ES,2025-05-03
49720,CL00049720,F,ES,2025-04-03
49721,CL00049721,M,ES,2025-03-16
49722,CL00049722,F,ES,2025-06-07
49723,CL00049723,M,ES,2025-02-18
49724,CL00049724,M,ES,2025-07-25
49725,CL00049725,F,ES,2025-05-23
49726,CL00049726,F,IT,2024-11-07
49727,CL00049727,F,ES,2025-08-27
49728,CL00049728,F,PT,2025-09-19
49729,CL00049729,M,IT,2024-12-28
49730,CL00049730,F,ES,2025-03-07
49731,CL00049731,M,ES,2025-06-25
49732,CL00049732,M,ES,2025-02-04
49733,CL00049733,M,ES,2024-11-21
49734,CL00049734,F,ES,2024-12-10
49735,CL00049735,F,ES,2025-01-04
49736,CL00049736,F,PT,2025-05-01
49737,CL00049737,M,ES,2025-02-04
49738,CL00049738,F,ES,2024-12-31
49739,CL00049739,M,ES,2025-08-15
49740,CL00049740,F,ES,2025-04-10
49741,CL00049741,F,ES,2025-01-05
49742,CL00049742,M,ES,2025-04-10
49743,CL00049743,F,PT,2025-07-19
49744,CL00049744,F,PT,2025-09-23
49745,CL00049745,M,ES,2025-10-25
49746,CL00049746,M,ES,2025-03-08
49747,CL00049747,M,ES,2024-11-11
49748,CL00049748,M,ES,2025-07-26
49749,CL00049749,F,ES,2024-11-15
49750,CL00049750,M,PT,2025-08-01
49751,CL00049751,F,ES,2025-06-05
49752,CL00049752,F,ES,2024-11-06
49753,CL00049753,F,ES,2025-06-27
49754,CL00049754,M,ES,2024-12-20
