entrega_id,fecha,pedido_id,cliente_id,tiempo_min,propina
43845,2025-09-29,2285,23761,26,0.57
43846,2025-08-24,15437,3665,31,0.55
43847,2025-01-04,32072,7341,38,0.67
43848,2024-12-24,8537,9735,42,0.5
43849,2025-08-19,63915,11762,43,1.0
43850,2025-01-04,127608,11306,26,2.71
43851,2024-12-27,75119,21762,44,0.79
43852,2025-08-13,40225,18626,46,1.23
43853,2025-08-18,97592,33699,42,3.08
43854,2025-07-12,13595,13977,26,0.66
43855,2025-02-01,27431,5037,37,0.08
43856,2025-09-25,25504,5016,25,4.2
43857,2025-02-18,73436,46690,31,0.19
43858,2025-01-18,5136,8194,23,0.05
43859,2024-12-10,29055,15552,34,3.28
43860,2025-07-08,146614,154,31,3.82
43861,2025-06-02,106720,34044,30,0.57
43862,2025-11-02,94977,4044,41,1.14
43863,2025-04-12,103878,30639,31,0.21
43864,2025-01-15,27446,33538,22,0.46
43865,2025-03-15,65079,41729,26,2.86
43866,2025-09-11,12242,22923,14,0.58
43867,2025-08-26,51174,22672,28,3.32
43868,2025-03-03,87733,29215,18,1.15
43869,2025-05-14,77739,36598,37,4.71
43870,2025-10-30,1774,586,35,0.34
43871,2024-12-12,68492,43288,37,3.68
43872,2024-11-18,4319,44047,27,0.05
43873,2025-06-21,54028,37515,30,0.65
43874,2024-11-14,71108,28421,46,1.54
43875,2025-06-04,44134,11609,46,4.53
43876,2025-07-27,113250,21039,17,0.36
43877,2025-01-15,33120,45389,51,1.16
43878,2025-05-13,17255,38619,11,2.3
43879,2025-04-13,45543,4596,22,1.35
43880,2025-07-25,59883,2293,50,2.67
43881,2025-04-27,72341,44751,29,0.27
43882,2025-10-06,44074,45184,36,0.66
43883,2025-05-13,12495,13896,35,1.93
43884,2025-01-11,6753,26992,48,0.44
43885,2025-10-24,68588,3270,35,0.53
43886,2025-09-29,111044,47459,49,0.78
43887,2025-04-12,149899,11073,36,0.92
43888,2025-10-28,45598,38041,20,0.55
43889,2025-07-03,26139,41657,26,4.24
43890,2024-11-27,139166,33874,42,3.24
43891,2024-12-23,140669,47089,33,0.58
43892,2025-04-03,31567,1495,26,5.25
43893,2024-11-21,133259,44406,29,0.73
43894,2025-02-23,98969,34858,30,0.22
43895,2025-02-15,144500,39900,16,0.16
43896,2025-02-24,100194,29432,32,5.26
43897,2025-11-02,108456,17509,54,0.72
43898,2025-03-01,10488,42825,21,0.56
43899,2025-03-18,23815,31057,21,1.15
43900,2025-05-11,43618,30653,32,0.12
43901,2025-05-28,135113,1757,19,0.58
43902,2024-12-03,9091,6086,44,1.13
43903,2025-10-16,111294,11027,38,0.61
43904,2025-08-03,78672,3462,41,0.7
43905,2025-04-09,18757,14142,43,2.79
43906,2025-09-03,45062,5059,39,0.38
43907,2025-03-26,96794,14501,36,0.42
43908,2024-11-19,72629,25749,42,0.11
43909,2025-04-03,43186,8927,38,0.11
43910,2025-05-23,118353,37455,36,0.58
43911,2025-08-11,91002,29650,59,0.37
43912,2025-05-14,79497,11621,33,0.92
43913,2025-04-06,1462,1862,19,4.55
43914,2024-11-11,65521,37403,41,0.38
43915,2025-07-19,37780,32275,34,2.97
43916,2025-03-12,130181,45619,39,1.47
43917,2025-04-02,61514,45724,39,0.21
43918,2025-02-25,40051,36799,18,1.54
43919,2025-10-03,133202,38818,30,1.42
43920,2025-09-11,3991,9475,46,0.25
43921,2024-12-08,103536,30673,16,0.67
43922,2025-02-19,21259,6669,25,0.52
43923,2025-01-08,139096,37343,33,0.01
43924,2025-03-14,145894,284,51,0.23
43925,2025-05-31,124901,36942,56,3.68
43926,2025-01-26,28947,12365,27,1.44
43927,2025-02-07,74442,12513,19,1.33
43928,2025-09-30,70651,23480,40,0.42
43929,2025-08-28,88311,47951,46,9.87
43930,2025-01-26,7287,13919,36,0.36
43931,2025-07-09,16008,21569,35,2.92
43932,2025-05-12,8888,23085,34,0.77
43933,2025-09-05,83867,16987,38,0.33
43934,2025-09-17,66029,39604,31,3.54
43935,2025-09-06,112447,12105,31,0.66
43936,2025-06-06,84241,40352,37,2.75
43937,2025-08-31,124984,17738,32,1.15
43938,2025-01-11,96920,44564,41,0.81
43939,2025-04-27,53105,38392,33,0.13
43940,2025-01-16,98304,20939,29,0.13
43941,2025-04-07,143243,4488,41,0.43
43942,2025-09-09,58603,36860,32,2.24
43943,2025-08-31,58077,6785,48,0.4
43944,2025-10-12,66623,10357,51,0.15
43945,2025-08-16,102067,36084,25,0.7
43946,2025-06-04,97178,49027,26,2.66
43947,2025-01-22,84337,8827,38,1.41
43948,2025-10-12,71066,48481,14,1.18
43949,2024-12-09,41853,47416,53,0.56
43950,2025-08-22,142917,23623,29,1.83
43951,2025-06-04,16390,34812,28,0.11
43952,2024-12-18,54842,11515,33,1.43
43953,2025-01-13,131612,1633,34,1.72
43954,2025-06-05,815,18505,31,0.07
43955,2024-11-22,130573,9274,33,0.81
43956,2025-01-02,137917,47196,29,0.56
43957,2024-11-29,127080,19188,43,2.75
43958,2025-07-12,135854,29544,42,0.67
43959,2025-10-11,93779,26462,39,0.66
43960,2025-07-26,5673,48353,28,0.76
43961,2024-12-15,74150,35877,46,0.01
43962,2025-05-01,49795,27821,37,0.3
43963,2025-09-18,61493,10796,25,1.33
43964,2025-04-03,123388,27224,33,0.41
43965,2025-01-21,141140,5360,45,0.08
43966,2025-02-11,134882,2980,25,2.24
43967,2025-06-15,36960,20125,35,0.03
43968,2024-11-26,18944,20097,41,2.63
43969,2025-02-04,104911,7298,43,0.49
43970,2025-10-24,135411,13366,37,1.22
43971,2025-04-25,79604,19734,51,0.01
43972,2025-10-31,71888,4600,39,1.87
43973,2025-02-11,138153,5487,10,2.1
43974,2025-06-27,142345,44074,17,0.89
43975,2025-05-09,15193,36309,43,1.51
43976,2025-03-03,139660,26499,49,2.06
43977,2025-08-21,11286,39873,37,1.07
43978,2025-01-20,12414,26367,34,2.47
43979,2025-06-06,90275,38907,41,1.9
43980,2025-02-04,144026,46780,22,1.58
43981,2025-07-28,32619,40786,25,1.49
43982,2025-07-07,139192,39683,58,0.11
43983,2025-10-27,40524,25408,38,2.24
43984,2025-10-18,21527,23385,45,0.28
43985,2025-08-28,80562,10523,29,0.58
43986,2025-07-13,139642,47507,42,3.86
43987,2024-12-11,59687,3103,20,0.46
43988,2025-02-15,12735,42463,32,1.03
43989,2024-12-19,54011,4017,41,0.2
43990,2025-08-08,51470,23406,22,3.61
43991,2025-11-01,77116,25294,40,0.04
43992,2025-09-12,25941,41832,31,1.0
43993,2025-02-22,78881,22996,54,1.74
43994,2025-09-26,83722,11869,44,0.5
43995,2025-07-09,68719,47883,28,0.78
43996,2025-04-23,91901,18728,26,1.67
43997,2024-12-21,4863,29057,49,0.34
43998,2024-12-29,45568,38194,14,1.82
43999,2025-07-26,118670,12342,49,0.1
44000,2025-01-31,63854,13417,29,2.02
44001,2025-04-13,11839,7553,31,0.72
44002,2025-03-20,79171,45550,33,0.07
44003,2025-09-09,39032,34614,41,0.85
44004,2025-08-31,15218,46359,44,0.43
44005,2025-03-11,124639,30557,40,2.26
44006,2024-11-06,2051,26945,31,0.22
44007,2025-05-01,118788,41376,36,0.32
44008,2025-03-09,32959,47518,41,1.66
44009,2025-04-11,74300,12194,23,2.11
44010,2025-08-30,13311,36318,19,3.14
44011,2024-11-11,91583,31041,33,1.6
44012,2025-10-18,134830,35941,10,1.88
44013,2025-09-26,7312,4455,29,2.37
44014,2025-07-03,80748,23844,40,1.1
44015,2025-03-09,61574,14576,21,0.77
44016,2024-11-06,9226,23727,16,0.22
44017,2025-06-02,120343,35908,39,1.52
44018,2025-06-02,56716,13111,22,3.6
44019,2025-09-24,4459,12333,48,0.98
44020,2025-01-30,126671,29636,42,0.1
44021,2025-01-02,44971,25020,36,0.3
44022,2025-02-14,147350,29465,30,1.96
44023,2025-08-14,132618,22196,11,0.79
44024,2025-08-03,31811,5799,17,0.24
44025,2025-10-04,74578,24455,35,1.22
44026,2025-07-18,131426,43574,47,2.0
44027,2025-08-27,139056,13794,36,0.27
44028,2025-09-05,104754,47228,64,0.01
44029,2025-07-19,102444,16705,29,0.21
44030,2025-01-13,105512,46570,37,5.27
44031,2025-11-03,70162,24214,40,3.17
44032,2024-12-16,18896,20491,40,1.38
44033,2025-02-07,84145,32134,25,0.81
44034,2024-11-23,140721,16983,48,0.26
44035,2025-05-26,61592,3748,44,1.16
44036,2025-09-10,89712,29979,24,0.6
44037,2024-12-04,144151,24430,24,0.38
44038,2025-07-06,127513,21446,35,0.14
44039,2025-02-04,19239,49957,25,0.13
44040,2024-11-27,7700,10384,43,0.04
44041,2025-05-25,55835,10056,52,0.94
44042,2025-08-07,18248,37037,67,0.22
44043,2025-08-11,92455,27149,25,0.88
44044,2025-06-14,75059,38569,29,3.8
44045,2025-05-25,26321,40369,36,1.34
44046,2025-07-17,131248,16447,31,1.35
44047,2025-09-14,120794,45660,40,0.24
44048,2025-05-01,128450,25620,39,1.28
44049,2024-12-26,139815,39017,22,1.13
44050,2025-07-26,21430,49599,53,0.76
44051,2025-08-29,65233,47369,35,1.96
44052,2025-05-07,55075,12489,36,1.29
44053,2024-12-12,90460,1731,38,4.3
44054,2025-07-19,83523,34189,42,1.93
44055,2024-12-26,117469,42676,44,1.97
44056,2025-07-11,93843,35807,40,0.33
44057,2025-10-08,50712,48003,50,2.26
44058,2025-02-02,62818,49440,40,0.96
44059,2025-05-21,84996,43844,22,1.61
44060,2025-02-27,58878,13833,29,0.77
44061,2025-09-28,51586,34912,37,0.2
44062,2025-06-15,30835,6545,33,3.63
44063,2025-01-19,125919,39960,43,0.55
44064,2025-09-24,96834,45382,32,2.91
44065,2025-01-25,50535,43379,55,0.8
44066,2025-10-09,34243,39187,33,0.41
44067,2024-12-28,106778,41278,41,0.72
44068,2025-05-13,106270,42402,25,1.52
44069,2025-04-11,3470,8184,43,4.39
44070,2025-05-07,2307,48045,36,2.34
44071,2025-07-14,2816,14312,43,1.39
44072,2025-03-14,113450,28784,32,1.25
44073,2025-01-15,119505,6845,50,0.36
44074,2025-02-15,47122,46491,26,6.01
44075,2024-11-28,26040,33979,28,5.36
44076,2025-05-03,39957,7815,42,2.39
44077,2025-03-17,108913,27621,47,0.47
44078,2025-09-03,26781,34901,18,0.1
44079,2025-10-21,137025,36685,26,0.13
44080,2025-03-27,146637,34067,19,2.77
44081,2025-06-13,6246,6301,31,1.2
44082,2025-10-24,55850,10166,34,0.72
44083,2025-06-25,67854,17330,43,2.55
44084,2025-01-07,129506,726,38,3.9
44085,2025-10-19,83816,29772,35,0.5
44086,2025-01-28,41286,23981,47,0.46
44087,2025-01-25,35379,46497,21,5.89
44088,2025-09-17,40927,8831,42,0.22
44089,2025-07-05,109998,37709,24,0.16
44090,2025-10-19,69559,46252,49,0.09
44091,2025-07-25,96826,7241,31,0.3
44092,2025-07-10,17850,16949,42,5.72
44093,2025-08-27,112010,43750,37,1.87
44094,2025-07-24,58363,41887,38,2.04
44095,2025-07-18,24480,16793,47,0.09
44096,2025-04-02,59490,29908,46,0.8
44097,2025-03-30,3010,39160,47,0.14
44098,2025-08-20,80016,11318,46,1.28
44099,2024-11-11,136917,41553,49,0.86
44100,2025-06-07,40759,15226,33,0.75
44101,2025-02-08,118781,26158,43,0.42
44102,2025-01-03,86645,39348,28,2.26
44103,2025-05-16,64380,35271,32,1.42
44104,2025-06-29,83713,11477,28,1.26
44105,2025-06-28,148171,5017,32,0.95
44106,2025-07-13,7518,36531,10,1.34
44107,2025-07-18,41403,11855,41,0.18
44108,2025-06-05,45754,18811,38,1.39
44109,2025-06-14,67763,19718,39,0.71
44110,2025-10-12,41159,15790,34,0.96
44111,2025-01-29,62876,46300,27,0.55
44112,2024-11-10,145737,6748,34,0.11
44113,2025-09-10,103327,41646,36,1.32
44114,2025-04-26,97204,9626,33,3.29
44115,2025-04-05,142795,33648,36,0.47
44116,2025-09-01,44506,46458,28,0.04
44117,2025-04-12,64711,23187,46,0.12
44118,2025-01-27,98410,5961,30,0.15
44119,2025-05-19,112828,23607,17,2.34
44120,2025-06-30,145068,39747,33,7.11
44121,2025-07-10,87771,5351,26,0.3
44122,2025-01-11,59321,14045,30,0.53
44123,2025-05-29,73295,49893,34,1.69
44124,2025-02-19,88014,43387,41,5.09
44125,2025-07-05,1216,7922,32,1.18
44126,2025-05-14,40604,24783,35,0.14
44127,2025-09-29,4396,7490,44,0.34
44128,2025-08-04,49971,16359,46,2.0
44129,2024-12-26,145211,11532,44,1.15
44130,2025-02-23,24865,32086,48,0.2
44131,2025-03-04,323,21114,39,2.52
44132,2025-06-22,23365,7203,28,2.68
44133,2025-10-20,102043,12722,43,0.01
44134,2025-07-13,20342,25126,28,0.74
44135,2025-06-11,75488,580,37,0.74
44136,2025-03-06,64413,24891,43,0.6
44137,2025-02-11,33290,21662,32,1.47
44138,2025-07-02,102555,46108,58,0.09
44139,2025-08-19,54706,46070,31,6.64
44140,2025-07-06,79743,24406,27,1.05
44141,2025-04-19,26797,30149,49,0.6
44142,2024-11-09,103814,18573,52,2.09
44143,2025-06-27,69083,15757,32,1.32
44144,2024-12-08,45142,47348,41,7.12
44145,2025-03-01,50145,49908,38,1.19
44146,2025-05-15,111883,45492,25,0.26
44147,2025-01-14,99856,36065,29,0.46
44148,2024-11-27,126221,16056,19,0.58
44149,2025-07-31,120037,15276,36,0.49
44150,2025-05-26,29201,47414,28,0.7
44151,2024-12-22,6674,12668,46,0.92
44152,2025-03-15,111130,39527,12,0.12
44153,2025-09-13,126677,40277,29,1.87
44154,2025-06-08,54788,44441,32,1.79
44155,2025-06-13,88622,30889,51,0.72
44156,2025-09-05,133344,44293,36,1.75
44157,2025-07-07,37042,48350,34,1.75
44158,2025-10-28,29048,38689,47,0.17
44159,2025-10-28,119864,19318,37,0.01
44160,2024-12-09,82431,14071,33,1.83
44161,2024-12-19,1402,32164,46,0.66
44162,2025-04-04,34524,38734,52,6.24
44163,2024-11-11,137049,22682,50,0.26
44164,2025-05-11,80893,15280,53,0.32
44165,2025-04-20,149620,5879,56,0.45
44166,2025-01-13,26596,6511,34,0.48
44167,2025-05-30,61878,22590,29,2.5
44168,2025-07-18,47495,25583,28,3.12
44169,2025-05-01,46167,5995,16,0.22
44170,2024-12-20,105352,21680,32,0.96
44171,2025-05-05,15044,46319,50,1.69
44172,2025-02-12,73228,33264,11,0.12
44173,2025-03-06,79917,12519,14,0.98
44174,2025-08-17,59679,5437,34,0.28
44175,2025-09-03,83695,27767,37,3.91
44176,2025-02-04,19346,30535,22,0.2
44177,2025-06-08,48967,41718,35,1.03
44178,2025-06-14,6888,5565,37,0.87
44179,2025-06-06,60677,19701,64,0.95
44180,2024-11-15,61358,48877,40,2.77
44181,2024-12-07,62769,20721,20,1.02
44182,2025-03-13,123876,41785,36,0.4
44183,2025-06-26,131171,19351,22,0.95
44184,2025-10-10,66738,7607,41,0.92
44185,2024-11-13,120308,18453,15,0.79
44186,2025-04-13,43310,47405,22,0.5
44187,2024-11-18,58036,25610,35,1.33
44188,2025-10-12,86719,39155,36,1.7
44189,2025-01-20,85565,37965,34,1.19
44190,2025-01-24,15477,42303,55,0.45
44191,2025-10-05,5025,49123,14,2.65
44192,2025-05-25,134198,34182,13,2.71
44193,2025-03-20,63564,27376,42,2.98
44194,2024-11-19,63726,17598,30,2.7
44195,2025-07-07,2058,29049,31,0.67
44196,2025-06-17,77433,45201,27,1.68
44197,2024-12-22,122906,3454,37,0.46
44198,2025-03-17,59759,35056,37,5.08
44199,2024-11-30,118478,13607,33,4.28
44200,2025-06-09,18679,26695,33,1.27
44201,2024-12-03,113777,41174,34,1.11
44202,2025-04-23,118499,11960,29,0.58
44203,2025-10-01,148701,48567,29,2.26
44204,2025-08-15,32552,36135,34,0.09
44205,2025-09-17,89652,22474,29,2.17
44206,2025-01-01,130638,5413,29,1.91
44207,2025-01-24,35481,32601,35,0.56
44208,2025-09-18,45678,2727,35,3.15
44209,2025-01-23,58476,20107,23,2.1
44210,2025-07-14,13790,22899,34,0.65
44211,2025-04-04,141081,11782,51,7.55
44212,2025-09-28,145758,47983,21,0.48
44213,2025-07-28,3017,43637,42,1.64
44214,2025-06-26,146336,45482,41,0.99
44215,2025-02-28,33156,27568,39,0.23
44216,2025-09-27,84381,22030,22,5.19
44217,2025-05-12,143026,28983,20,0.28
44218,2025-03-04,80047,29743,61,1.32
44219,2025-10-28,52184,47487,32,0.66
44220,2025-04-22,149286,8228,37,1.88
44221,2025-08-25,136602,45050,45,0.09
44222,2025-03-06,133173,19042,30,0.41
44223,2025-11-03,44807,8187,38,1.4
44224,2024-11-07,25071,28331,25,3.66
44225,2024-11-20,43001,17488,34,1.16
44226,2025-05-15,60241,12836,18,0.59
44227,2025-02-05,10408,21556,36,1.65
44228,2025-06-21,55437,23731,42,0.19
44229,2025-06-18,59018,46950,31,1.86
44230,2025-02-17,141735,45649,32,2.08
44231,2025-02-07,65572,17598,31,2.37
44232,2025-06-01,68172,12810,32,2.7
44233,2025-08-19,127617,13956,48,0.73
44234,2024-11-26,93987,35707,48,0.6
44235,2025-06-08,66114,41350,35,1.62
44236,2025-07-17,122875,46195,26,3.71
44237,2025-09-01,63426,43697,37,1.78
44238,2024-11-26,145287,37874,37,0.37
44239,2024-12-28,70606,6740,35,1.2
44240,2025-02-04,120939,27482,32,2.5
44241,2025-01-15,133681,5452,21,3.23
44242,2024-11-30,147043,8944,33,6.03
44243,2025-01-30,44383,34042,35,6.0
44244,2025-08-12,65761,37970,37,0.51
44245,2024-12-07,69872,3189,34,0.65
44246,2025-11-05,55839,14075,47,0.17
44247,2024-12-05,62403,47807,43,0.46
44248,2024-12-11,17255,17573,25,0.89
44249,2025-01-11,42292,44320,47,0.46
44250,2025-08-23,129279,35586,31,0.23
44251,2024-11-10,96043,24167,41,1.93
44252,2025-03-24,254,22691,37,2.93
44253,2024-12-25,131818,34254,35,10.12
44254,2025-08-24,45737,6073,28,1.38
44255,2025-07-13,6020,35864,49,0.29
44256,2025-05-24,145528,49114,36,0.55
44257,2025-03-08,80136,16236,49,0.1
44258,2025-02-05,9734,3035,30,1.65
44259,2024-11-13,90472,5308,47,0.11
44260,2024-12-12,80232,28361,44,3.59
44261,2025-01-11,147781,36272,28,3.26
44262,2025-10-16,130526,39489,37,0.77
44263,2025-04-11,97495,7101,44,2.03
44264,2024-12-24,128952,8907,32,0.44
44265,2025-06-26,121760,27024,42,0.91
44266,2024-11-19,115175,22997,33,1.43
44267,2024-11-21,50994,46266,30,0.76
44268,2025-06-29,110155,13894,44,0.67
44269,2025-02-03,91280,9444,20,0.89
44270,2025-08-20,22208,43832,20,1.02
44271,2025-08-13,57086,16812,45,0.38
44272,2025-05-29,31498,34879,35,0.25
44273,2025-11-02,16887,23300,20,0.26
44274,2025-04-15,99498,43717,31,1.31
44275,2025-04-27,27841,46929,22,0.17
44276,2025-06-07,88711,31321,10,0.81
44277,2024-12-22,70913,49728,30,0.39
44278,2025-05-15,83598,8447,32,0.51
44279,2025-08-01,20105,49846,40,2.96
44280,2025-06-24,112695,13296,47,1.47
44281,2025-10-25,96673,17263,35,0.15
44282,2025-10-08,128484,25925,34,0.17
44283,2025-02-23,129445,23163,12,0.15
44284,2025-01-10,101280,34236,47,0.07
44285,2025-10-07,54117,13180,21,4.92
44286,2025-06-16,50977,47084,34,1.88
44287,2025-10-04,127095,31634,50,1.09
44288,2025-01-24,50097,7190,29,0.17
44289,2025-07-08,118507,20830,55,6.08
44290,2025-03-27,131407,2340,39,0.03
44291,2025-05-29,43401,25602,38,0.29
44292,2025-07-17,62009,37884,35,0.7
44293,2025-04-19,32985,37813,35,0.54
44294,2025-07-23,68279,12566,36,0.58
44295,2025-04-02,123683,29947,24,2.64
44296,2025-04-28,30163,7107,38,0.43
44297,2025-01-07,100349,22718,16,0.5
44298,2025-04-23,86034,25900,22,0.02
44299,2025-06-06,65387,40346,55,0.02
44300,2024-11-22,79313,29505,30,4.8
44301,2024-12-08,126958,32169,33,1.96
44302,2024-11-16,95104,21361,31,2.02
44303,2025-09-22,49542,20990,23,5.03
44304,2025-02-07,7991,20063,35,0.15
44305,2025-07-22,75688,14834,40,0.37
44306,2025-08-12,50178,46502,41,1.83
44307,2025-06-20,39086,2230,18,0.88
44308,2024-12-31,85556,35207,39,1.0
44309,2025-10-26,72471,14778,35,2.19
44310,2025-01-27,16223,15922,41,0.53
44311,2025-04-02,127738,46284,16,0.4
44312,2025-04-09,43004,7550,33,0.45
44313,2025-03-03,40400,24368,24,0.73
44314,2025-02-14,63321,24660,32,1.39
44315,2024-11-25,114586,15719,19,1.28
44316,2025-11-01,136799,25912,25,0.32
44317,2025-10-29,127278,2799,41,0.22
44318,2025-04-05,58102,31502,26,0.85
44319,2025-06-16,139954,14802,34,0.86
44320,2024-12-30,11431,46985,54,3.06
44321,2024-12-14,112348,21388,37,0.6
44322,2025-06-19,46212,28231,26,2.7
44323,2024-11-27,119744,12489,45,0.25
44324,2025-10-04,109274,10102,26,1.45
44325,2025-05-19,105368,2957,43,0.09
44326,2025-02-12,68310,8274,60,0.28
44327,2025-10-03,48999,24167,31,0.31
44328,2025-03-11,57576,35537,45,0.93
44329,2025-07-03,101190,44010,40,0.43
44330,2025-09-01,35575,12837,39,4.69
44331,2024-11-29,62803,40254,50,0.01
44332,2025-09-14,81413,43079,39,1.59
44333,2025-09-02,137690,39567,36,0.75
44334,2025-07-06,134133,31578,41,1.07
44335,2024-11-30,91711,29076,29,0.94
44336,2024-12-11,111710,37238,10,1.14
44337,2025-04-28,125626,14621,14,3.85
44338,2025-02-08,6989,6632,21,1.49
44339,2025-02-11,82157,8511,34,1.62
44340,2025-01-17,52793,42824,34,2.01
44341,2025-04-28,31638,11231,29,2.15
44342,2025-06-08,83514,1704,22,0.6
44343,2024-11-23,33288,7801,29,5.85
44344,2025-02-28,57271,5696,18,0.23
44345,2025-04-05,26951,2484,46,1.45
44346,2025-04-21,30143,41694,46,0.02
44347,2025-05-22,42493,26897,41,3.35
44348,2025-02-26,3917,12808,36,0.74
44349,2025-04-15,19565,34664,41,0.16
44350,2025-02-14,3655,9742,31,0.75
44351,2025-03-18,51935,9595,43,1.92
44352,2025-07-30,49178,41752,34,2.92
44353,2025-06-12,141777,27053,51,0.72
44354,2025-01-28,128578,34843,34,0.55
44355,2025-06-14,137834,20149,42,0.27
44356,2025-07-18,4246,11875,41,1.8
44357,2025-01-17,88935,19447,13,4.59
44358,2024-11-13,53721,37982,30,0.05
44359,2024-12-21,23303,38398,47,1.23
44360,2024-12-15,15991,13390,42,1.6
44361,2025-04-29,82594,42954,42,0.9
44362,2025-10-24,139341,45054,30,0.42
44363,2025-10-11,55038,42269,30,1.75
44364,2025-03-02,84562,31676,33,4.59
44365,2024-11-30,115308,20825,35,1.07
44366,2025-09-25,149819,12363,38,0.42
44367,2025-07-28,100,41588,47,0.7
44368,2025-07-06,116926,46981,19,5.18
44369,2024-11-15,74982,2902,41,3.26
44370,2025-06-19,133484,5615,22,4.58
44371,2025-11-05,21472,7236,40,0.35
44372,2025-05-09,2027,45211,29,0.02
44373,2025-03-31,60751,41822,46,3.12
44374,2024-11-16,73398,9064,25,2.67
44375,2024-12-03,125483,34719,23,3.14
44376,2025-09-18,60878,9557,33,1.16
44377,2025-06-12,9912,46079,23,0.98
44378,2025-05-14,95044,937,26,2.32
44379,2025-01-27,20208,31717,36,2.55
44380,2025-09-20,39973,33717,38,1.08
44381,2024-12-20,148068,31068,26,11.91
44382,2025-07-26,74472,22507,32,1.93
44383,2025-06-29,36697,27199,35,1.75
44384,2025-08-09,66783,48563,45,0.8
44385,2025-03-23,35041,14943,30,5.87
44386,2025-08-24,111842,2397,36,1.63
44387,2025-04-25,135592,15850,37,0.01
44388,2025-03-21,19968,31358,19,0.92
44389,2025-06-01,83494,31587,47,0.4
44390,2025-02-07,36663,26912,33,0.71
44391,2025-06-18,89536,6060,29,0.06
44392,2025-10-15,50270,35920,24,1.33
44393,2025-02-16,143404,42106,36,1.86
44394,2025-07-15,42103,31421,38,0.37
44395,2025-10-10,107064,35401,30,0.24
44396,2025-09-26,75387,9795,32,0.6
44397,2025-08-11,128518,23608,41,1.05
44398,2025-03-23,32216,1685,34,1.56
44399,2024-12-13,110664,44393,22,0.18
44400,2025-02-14,115394,14439,36,2.17
44401,2025-06-18,133109,8151,40,0.3
44402,2025-05-27,17053,39674,50,1.17
44403,2024-12-27,8944,37933,37,0.4
44404,2024-11-13,115952,4853,19,0.28
44405,2025-07-21,108275,14366,26,0.15
44406,2025-09-15,77106,15824,47,0.18
44407,2025-05-07,57441,18558,28,1.83
44408,2025-10-26,30556,21629,37,1.09
44409,2025-07-25,65413,1428,33,2.11
44410,2025-01-16,118488,37913,35,0.66
44411,2025-07-10,78795,4215,35,0.34
44412,2025-10-31,2691,13807,35,1.44
44413,2024-11-12,63489,27184,46,2.03
44414,2025-10-06,87167,41776,45,1.75
44415,2025-07-15,14629,2083,35,0.24
44416,2025-05-25,57010,2789,33,0.94
44417,2024-12-05,132094,41786,32,1.45
44418,2025-02-03,57893,15105,37,1.7
44419,2025-02-06,11544,20647,33,0.71
44420,2025-08-19,1897,44512,43,1.65
44421,2025-02-19,18803,40436,34,1.22
44422,2024-12-15,48299,45386,42,2.58
44423,2025-09-22,72521,14802,17,1.42
44424,2024-11-13,23901,15528,47,0.96
44425,2024-11-30,146948,42718,29,2.47
44426,2025-05-10,9416,3086,17,2.76
44427,2025-03-15,64028,21269,10,1.47
44428,2025-05-21,64551,7660,47,0.5
44429,2025-03-31,37839,12425,40,0.17
